timestamp,seconds_elapsed,total_queries,hit_rate,avg_latency_ms
16:22:05,3364.06,32200,0.0,0.35
16:22:23,3382.04,32500,0.0,0.35
16:22:47,3405.9,32600,0.0,0.35
16:22:55,3413.87,32700,0.0,0.35
16:23:24,3443.11,32900,0.0,0.35
16:23:53,3472.61,33000,0.0,0.35
16:24:24,3503.25,33100,0.0,0.35
16:24:34,3513.25,33200,0.0,0.35
16:24:54,3533.59,33600,0.0,0.35
16:25:32,3571.2,33900,0.0,0.35
16:25:44,3583.35,34100,0.0,0.35
16:26:45,3644.45,34800,0.0,0.35
16:27:12,3671.52,34900,0.0,0.35
16:27:13,3672.59,35000,0.0,0.35
16:28:05,3723.8,35300,0.0,0.35
16:28:31,3750.17,35500,0.0,0.35
16:28:56,3775.15,35600,0.0,0.35
16:29:40,3819.03,35800,0.0,0.35
16:29:50,3829.58,36000,0.0,0.36
16:30:19,3858.68,36100,0.0,0.36
16:30:26,3865.74,36500,0.0,0.36
16:31:06,3905.53,36900,0.0,0.36
16:31:22,3921.32,37000,0.0,0.36
16:32:18,3977.55,37800,0.0,0.36
16:32:40,3998.84,37900,0.0,0.36
16:33:05,4024.42,38200,0.0,0.36
16:33:59,4078.41,38500,0.0,0.36
16:33:59,4078.16,38600,0.0,0.34
16:35:05,4143.84,39300,0.0,0.34
16:35:36,4175.58,39600,0.0,0.34
16:37:51,4310.0,40600,0.0,0.34
16:38:07,4325.91,40800,0.0,0.34
16:38:27,4346.66,40900,0.0,0.34
16:38:44,4362.88,41100,0.0,0.34
16:38:59,4378.74,41200,0.0,0.34
16:39:39,4417.93,41500,0.0,0.34
16:40:13,4452.38,41900,0.0,0.34
16:40:42,4481.38,42100,0.0,0.34
16:40:57,4495.85,42400,0.0,0.34
16:41:49,4548.55,42700,0.0,0.34
16:42:06,4565.58,42900,0.0,0.34
16:42:20,4579.63,43100,0.0,0.34
16:42:58,4616.84,43300,0.0,0.34
16:43:46,4665.13,43600,0.0,0.34
16:43:55,4674.0,43700,0.0,0.34
16:43:56,4675.07,43800,0.0,0.34
16:46:00,4798.82,44700,0.0,0.35
16:46:24,4823.72,44800,0.0,0.35
16:46:41,4840.27,45000,0.0,0.35
16:46:54,4853.52,45300,0.0,0.35
16:47:26,4885.76,45500,0.0,0.35
16:47:36,4895.03,45600,0.0,0.35
16:47:37,4896.11,45700,0.0,0.35
16:49:35,5014.5,46300,0.0,0.35
16:50:14,5053.59,46400,0.0,0.35
16:50:31,5069.85,46500,0.0,0.35
16:50:49,5087.79,46700,0.0,0.35
16:51:15,5114.28,46900,0.0,0.35
16:52:03,5162.25,47300,0.0,0.35
16:52:12,5171.34,47400,0.0,0.35
16:53:31,5250.19,48100,0.0,0.35
16:54:33,5311.94,48700,0.0,0.35
16:55:14,5353.34,49000,0.0,0.35
16:55:29,5368.45,49100,0.0,0.35
16:55:50,5389.32,49200,0.0,0.35
16:56:05,5404.48,49300,0.0,0.35
16:56:14,5413.67,49500,0.0,0.35
16:56:40,5439.64,49600,0.0,0.35
16:57:04,5463.55,49800,0.0,0.35
16:57:24,5483.27,50000,0.0,0.35
16:58:33,5552.23,50300,0.0,0.35
16:58:47,5566.08,50500,0.0,0.35
16:59:47,5626.33,51100,0.0,0.35
17:00:08,5647.51,51200,0.0,0.35
17:01:09,5708.47,51700,0.0,0.35
17:02:39,5797.91,52100,0.0,0.35
17:03:20,5839.45,52400,0.0,0.35
17:05:03,5942.02,53300,0.0,0.35
17:05:30,5969.14,53700,0.0,0.35
17:05:45,5983.78,53900,0.0,0.35
17:06:02,6001.71,54000,0.0,0.35
17:06:25,6023.8,54100,0.0,0.35
17:06:45,6044.57,54300,0.0,0.35
17:07:52,6111.46,54700,0.0,0.35
17:08:05,6124.04,54900,0.0,0.35
17:08:13,6132.18,55000,0.0,0.35
17:09:03,6182.36,55100,0.0,0.35
17:09:04,6183.43,55200,0.0,0.35
17:09:05,6184.49,55300,0.0,0.35
17:10:20,6258.82,56300,0.0,0.35
17:10:45,6283.77,56400,0.0,0.35
17:11:24,6322.89,56900,0.0,0.35
17:11:29,6328.74,57000,0.0,0.35
17:11:44,6342.93,57100,0.0,0.35
17:13:40,6459.19,58200,0.0,0.35
17:15:49,6587.78,59500,0.0,0.35
17:16:19,6617.97,60000,0.0,0.35
17:17:39,6698.04,60600,0.0,0.35
17:17:47,6706.75,60700,0.0,0.35
17:18:02,6721.65,60800,0.0,0.35
17:18:03,6722.71,60900,0.0,0.35
17:18:33,6752.38,61100,0.0,0.35
17:19:32,6811.44,61600,0.0,0.35
17:20:41,6879.78,62200,0.0,0.35
17:21:17,6916.72,62300,0.0,0.35
17:22:09,6968.37,62600,0.0,0.35
17:22:10,6969.44,62700,0.0,0.35
17:22:39,6998.48,62900,0.0,0.35
17:23:10,7028.78,63100,0.0,0.35
17:23:25,7044.46,63200,0.0,0.35
17:24:33,7112.73,63700,0.0,0.35
17:24:35,7113.8,63800,0.0,0.35
17:25:04,7143.58,63900,0.0,0.35
17:25:17,7156.56,64000,0.0,0.35
17:25:38,7177.35,64100,0.0,0.35
17:25:51,7190.18,64300,0.0,0.35
17:26:04,7203.65,64400,0.0,0.35
17:26:24,7223.63,64600,0.0,0.35
17:27:00,7258.89,64800,0.0,0.35
17:27:17,7276.65,64900,0.0,0.35
17:27:53,7311.91,65200,0.0,0.35
17:28:56,7375.45,65800,0.0,0.35
17:29:13,7392.06,66000,0.0,0.35
17:29:37,7416.07,66100,0.0,0.35
17:29:43,7422.77,66200,0.0,0.35
17:29:55,7434.15,66300,0.0,0.35
17:30:32,7471.28,66800,0.0,0.35
17:30:49,7488.15,66900,0.0,0.35
17:31:19,7518.12,67000,0.0,0.35
17:31:41,7540.4,67100,0.0,0.35
17:31:56,7555.45,67300,0.0,0.35
17:32:36,7595.38,67600,0.0,0.36
17:32:45,7604.74,67800,0.0,0.36
17:34:18,7696.83,68700,0.0,0.36
17:34:57,7736.67,69200,0.0,0.36
17:35:26,7765.27,69400,0.0,0.36
17:35:39,7778.45,69600,0.0,0.36
17:35:59,7797.83,69700,0.0,0.36
17:37:11,7869.87,70400,0.0,0.36
17:37:20,7878.89,70600,0.0,0.36
17:37:35,7894.51,70800,0.0,0.36
17:37:53,7912.3,70900,0.0,0.36
17:38:37,7956.66,71300,0.0,0.36
17:39:08,7986.83,71800,0.0,0.36
17:39:54,8033.22,72200,0.0,0.36
17:40:26,8064.77,72600,0.0,0.36
17:40:44,8083.24,72700,0.0,0.36
17:40:58,8097.35,73000,0.0,0.36
17:41:19,8117.95,73200,0.0,0.36
17:41:33,8132.76,73400,0.0,0.36
17:41:41,8139.96,73500,0.0,0.36
17:42:34,8193.13,74000,0.0,0.36
17:42:47,8206.69,74100,0.0,0.36
17:43:19,8238.06,74500,0.0,0.36
17:43:31,8250.43,74600,0.0,0.36
17:43:43,8261.89,74700,0.0,0.36
17:44:07,8286.05,75100,0.0,0.36
17:44:19,8298.08,75200,0.0,0.36
17:44:56,8335.14,75600,0.0,0.36
17:45:34,8373.14,75700,0.0,0.36
17:45:52,8391.46,75800,0.0,0.36
17:46:20,8419.7,76000,0.0,0.36
17:46:31,8430.34,76200,0.0,0.36
17:47:32,8490.95,76600,0.0,0.36
17:48:14,8533.36,76900,0.0,0.36
17:48:44,8563.19,77200,0.0,0.36
17:49:00,8579.54,77300,0.0,0.36
17:49:08,8587.67,77600,0.0,0.36
17:49:31,8610.02,77800,0.0,0.36
17:50:02,8641.25,78200,0.0,0.36
17:51:02,8701.23,78800,0.0,0.36
17:51:58,8757.04,79500,0.0,0.36
17:51:59,8758.1,79600,0.0,0.36
17:52:10,8769.18,79800,0.0,0.36
17:52:48,8807.37,79900,0.0,0.36
17:54:41,8920.23,80500,0.0,0.36
17:55:10,8948.83,80700,0.0,0.36
17:55:27,8966.05,80800,0.0,0.36
17:55:54,8993.62,80900,0.0,0.36
17:56:14,9012.99,81100,0.0,0.36
17:56:40,9039.67,81400,0.0,0.36
17:56:57,9056.13,81500,0.0,0.36
17:57:27,9086.18,81700,0.0,0.36
17:58:10,9128.79,82000,0.0,0.36
17:58:11,9129.86,82100,0.0,0.36
17:58:12,9130.92,82200,0.0,0.36
17:58:27,9146.77,82400,0.0,0.36
17:58:55,9174.34,82600,0.0,0.36
17:59:51,9230.68,83000,0.0,0.36
18:00:03,9242.57,83200,0.0,0.36
18:00:37,9276.54,83700,0.0,0.36
18:00:56,9295.31,84000,0.0,0.35
18:01:20,9319.56,84200,0.0,0.35
18:01:31,9330.6,84400,0.0,0.35
18:01:52,9350.86,84500,0.0,0.35
18:02:29,9388.02,84600,0.0,0.35
18:02:51,9410.76,84800,0.0,0.35
18:03:17,9436.09,84900,0.0,0.35
18:03:32,9451.19,85100,0.0,0.35
18:03:59,9478.31,85500,0.0,0.35
18:04:18,9497.2,85800,0.0,0.35
18:04:40,9519.02,85900,0.0,0.35
18:05:06,9544.89,86200,0.0,0.35
18:05:07,9545.94,86300,0.0,0.35
18:05:08,9547.0,86400,0.0,0.35
18:06:30,9629.3,87000,0.0,0.35
18:08:10,9729.38,88400,0.0,0.35
18:08:11,9730.43,88500,0.0,0.35
18:08:21,9739.86,88700,0.0,0.35
18:08:38,9756.99,88900,0.0,0.35
18:09:04,9783.37,89100,0.0,0.35
18:09:40,9819.07,89400,0.0,0.35
18:09:41,9820.12,89500,0.0,0.35
18:09:42,9821.19,89600,0.0,0.35
18:09:55,9833.89,89900,0.0,0.35
18:09:56,9834.95,90000,0.0,0.35
18:11:26,9924.82,90500,0.0,0.35
18:12:43,10002.43,90900,0.0,0.35
18:12:57,10015.86,91100,0.0,0.35
18:13:55,10074.65,91700,0.0,0.35
18:14:27,10106.34,92100,0.0,0.35
18:14:35,10114.75,92200,0.0,0.35
18:14:57,10136.15,92300,0.0,0.35
18:15:17,10156.04,92500,0.0,0.35
18:16:29,10228.29,93200,0.0,0.35
18:16:46,10245.32,93300,0.0,0.35
18:16:52,10251.32,93500,0.0,0.35
18:17:20,10278.79,93700,0.0,0.35
18:17:53,10311.84,93800,0.0,0.35
18:18:40,10358.96,94500,0.0,0.35
18:18:52,10371.16,94600,0.0,0.35
18:19:16,10394.77,94900,0.0,0.35
18:19:26,10405.04,95100,0.0,0.35
18:19:47,10425.87,95400,0.0,0.35
18:20:05,10444.73,95500,0.0,0.35
18:20:48,10487.23,95800,0.0,0.35
18:21:34,10533.35,96000,0.0,0.35
18:21:52,10551.56,96200,0.0,0.35
18:23:47,10666.7,97000,0.0,0.35
18:23:58,10677.5,97200,0.0,0.35
18:24:10,10688.89,97300,0.0,0.35
18:24:31,10710.24,97500,0.0,0.35
18:25:44,10782.95,98000,0.0,0.35
18:27:44,10903.7,99100,0.0,0.35
18:28:46,10965.6,99900,0.0,0.35
18:28:55,10974.67,100000,0.0,0.35
18:29:15,10994.25,100100,0.0,0.35
18:29:43,11022.72,100300,0.0,0.35
18:31:01,11100.62,100700,0.0,0.35
18:31:21,11120.25,100900,0.0,0.35
18:31:37,11135.97,101000,0.0,0.35
18:33:13,11232.26,101400,0.0,0.35
18:33:24,11243.37,101600,0.0,0.35
18:33:39,11258.21,102000,0.0,0.35
18:34:24,11303.35,102300,0.0,0.35
18:34:43,11321.77,102600,0.0,0.35
18:35:00,11339.21,102800,0.0,0.35
18:35:34,11373.42,103000,0.0,0.35
18:35:35,11374.48,103100,0.0,0.35
18:35:43,11382.06,103200,0.0,0.35
18:37:02,11461.48,103500,0.0,0.35
18:37:38,11497.36,103600,0.0,0.35
18:38:17,11536.09,103900,0.0,0.35
18:38:38,11557.41,104000,0.0,0.35
18:39:05,11584.48,104100,0.0,0.35
18:39:30,11608.79,104500,0.0,0.35
18:40:07,11645.81,104700,0.0,0.35
18:40:40,11679.42,105200,0.0,0.35
18:42:31,11790.01,106300,0.0,0.35
18:43:41,11859.78,107100,0.0,0.35
18:44:10,11889.53,107600,0.0,0.35
18:44:45,11924.51,107900,0.0,0.34
18:44:46,11925.57,108000,0.0,0.34
18:45:11,11950.56,108300,0.0,0.34
18:45:32,11970.78,108500,0.0,0.34
18:45:42,11981.01,108700,0.0,0.34
18:46:32,12031.18,109200,0.0,0.34
18:46:33,12032.24,109300,0.0,0.34
18:47:44,12102.77,110000,0.0,0.34
18:48:22,12141.52,110200,0.0,0.34
18:48:43,12162.2,110400,0.0,0.34
18:49:00,12179.34,110600,0.0,0.34
18:49:30,12209.27,110800,0.0,0.34
18:50:18,12257.57,111100,0.0,0.34
18:50:41,12280.49,111300,0.0,0.34
18:51:44,12343.2,111500,0.0,0.34
18:52:25,12384.21,111900,0.0,0.34
18:52:50,12409.54,112000,0.0,0.34
18:53:19,12438.02,112200,0.0,0.34
18:54:01,12480.69,112600,0.0,0.34
18:54:45,12523.88,113000,0.0,0.34
18:54:46,12524.94,113100,0.0,0.34
18:54:56,12534.91,113300,0.0,0.34
18:55:25,12564.2,113400,0.0,0.34
18:56:17,12616.04,113700,0.0,0.34
18:56:39,12638.27,114000,0.0,0.34
18:56:40,12639.33,114100,0.0,0.34
18:59:10,12788.96,115000,0.0,0.34
18:59:27,12806.73,115100,0.0,0.34
18:59:57,12836.35,115300,0.0,0.34
19:00:04,12842.95,115400,0.0,0.34
19:00:31,12870.14,115500,0.0,0.34
19:00:57,12895.95,115600,0.0,0.34
19:01:10,12909.66,115900,0.0,0.34
19:01:38,12937.54,116100,0.0,0.34
19:02:12,12970.93,116500,0.0,0.34
19:02:28,12986.79,116700,0.0,0.34
19:03:16,13035.61,117100,0.0,0.34
19:03:31,13049.96,117400,0.0,0.34
19:04:09,13088.42,117800,0.0,0.34
19:04:31,13110.61,118000,0.0,0.34
19:04:57,13136.42,118300,0.0,0.34
19:05:32,13171.57,118600,0.0,0.34
19:05:58,13197.55,118700,0.0,0.34
19:06:19,13218.29,118800,0.0,0.34
19:06:41,13239.82,119100,0.0,0.34
19:06:54,13253.62,119200,0.0,0.34
19:07:07,13265.95,119500,0.0,0.34
19:07:20,13279.09,119600,0.0,0.34
19:08:11,13330.33,120000,0.0,0.34
19:08:27,13345.89,120300,0.0,0.34
19:09:02,13381.5,120400,0.0,0.34
19:09:26,13404.82,120600,0.0,0.34
19:09:44,13422.84,120700,0.0,0.34
19:10:00,13439.33,120900,0.0,0.34
19:10:41,13480.39,121300,0.0,0.34
19:10:59,13498.27,121400,0.0,0.34
19:11:09,13508.17,121600,0.0,0.34
19:11:53,13552.46,122100,0.0,0.34
19:12:13,13571.78,122300,0.0,0.34
19:12:14,13572.85,122400,0.0,0.34
19:12:31,13589.95,122600,0.0,0.34
19:12:42,13601.29,122800,0.0,0.34
19:13:11,13630.25,123200,0.0,0.34
19:13:31,13650.56,123300,0.0,0.34
19:13:45,13664.42,123400,0.0,0.34
19:13:59,13678.31,123600,0.0,0.33
19:14:11,13690.12,123800,0.0,0.33
19:14:28,13707.32,124100,0.0,0.33
19:14:41,13720.64,124200,0.0,0.33
19:15:15,13753.96,124500,0.0,0.33
19:15:42,13781.32,124800,0.0,0.33
19:16:08,13807.1,125000,0.0,0.33
19:16:08,13806.94,125100,0.0,0.33
19:16:35,13834.66,125200,0.0,0.33
19:17:27,13886.06,125300,0.0,0.33
19:17:54,13913.4,125500,0.0,0.33
19:18:19,13937.84,125600,0.0,0.33
19:18:34,13952.98,125800,0.0,0.33
19:18:47,13966.31,126100,0.0,0.33
19:19:07,13985.78,126400,0.0,0.33
19:19:57,14035.8,126800,0.0,0.33
19:21:29,14128.62,127400,0.0,0.33
19:21:57,14156.49,127600,0.0,0.33
19:22:30,14189.45,127900,0.0,0.33
19:22:50,14208.97,128000,0.0,0.33
19:23:30,14248.83,128300,0.0,0.33
19:23:43,14262.09,128500,0.0,0.33
19:24:21,14300.15,128800,0.0,0.33
19:25:05,14344.33,129000,0.0,0.33
19:25:30,14369.59,129100,0.0,0.33
19:25:31,14370.65,129200,0.0,0.33
19:25:51,14390.51,129400,0.0,0.33
19:25:58,14397.29,129600,0.0,0.33
19:26:28,14426.98,129700,0.0,0.33
19:27:51,14510.58,130500,0.0,0.33
19:28:06,14525.56,130600,0.0,0.33
19:28:27,14546.41,130800,0.0,0.33
19:28:44,14563.6,131000,0.0,0.33
19:28:45,14564.66,131100,0.0,0.33
19:28:46,14565.71,131200,0.0,0.33
19:30:22,14661.63,131800,0.0,0.33
19:30:38,14676.9,131900,0.0,0.33
19:31:04,14703.76,132200,0.0,0.33
19:31:23,14721.91,132400,0.0,0.33
19:31:24,14722.97,132500,0.0,0.33
19:32:21,14780.04,132800,0.0,0.33
19:32:31,14790.56,132900,0.0,0.33
19:32:48,14807.66,133200,0.0,0.33
19:33:12,14830.79,133300,0.0,0.33
19:33:13,14831.85,133400,0.0,0.33
19:33:23,14842.41,133600,0.0,0.33
19:33:55,14874.37,133800,0.0,0.33
19:34:09,14888.76,133900,0.0,0.33
19:35:11,14950.6,134500,0.0,0.33
19:35:12,14951.66,134600,0.0,0.33
19:35:35,14974.34,134900,0.0,0.33
19:36:10,15009.16,135100,0.0,0.33
19:36:32,15031.18,135200,0.0,0.33
19:36:33,15032.24,135300,0.0,0.33
19:36:46,15044.88,135400,0.0,0.33
19:37:21,15079.78,136100,0.0,0.33
19:37:47,15105.96,136200,0.0,0.33
19:38:07,15126.75,136400,0.0,0.33
19:38:23,15142.26,136500,0.0,0.33
19:39:13,15191.77,136700,0.0,0.33
19:39:51,15230.34,136900,0.0,0.33
19:40:04,15243.75,137000,0.0,0.33
19:40:23,15261.79,137200,0.0,0.33
19:41:19,15318.18,137600,0.0,0.33
19:42:34,15393.35,138000,0.0,0.33
19:43:04,15423.13,138400,0.0,0.33
19:43:24,15443.3,138700,0.0,0.33
19:43:29,15448.6,138900,0.0,0.33
19:44:06,15485.21,139200,0.0,0.33
19:44:45,15524.28,139500,0.0,0.33
19:45:01,15539.83,139700,0.0,0.33
19:46:19,15618.61,140400,0.0,0.33
19:47:20,15678.79,140700,0.0,0.33
19:47:21,15679.85,140800,0.0,0.33
19:48:14,15733.11,141200,0.0,0.33
19:48:23,15742.36,141300,0.0,0.33
19:48:55,15774.69,141600,0.0,0.33
19:49:28,15807.67,141800,0.0,0.33
19:49:47,15826.68,142100,0.0,0.33
19:50:01,15840.31,142400,0.0,0.33
19:50:02,15841.37,142500,0.0,0.33
19:50:24,15863.06,142700,0.0,0.33
19:50:25,15864.12,142800,0.0,0.33
19:50:43,15882.62,142900,0.0,0.33
19:51:10,15908.98,143100,0.0,0.33
19:51:32,15931.61,143400,0.0,0.33
19:52:33,15992.75,144000,0.0,0.33
19:54:07,16086.47,144600,0.0,0.33
19:54:27,16106.1,144800,0.0,0.33
19:54:41,16120.28,145000,0.0,0.33
19:55:56,16195.66,145500,0.0,0.33
19:56:05,16204.39,145700,0.0,0.33
19:56:06,16205.44,145800,0.0,0.33
19:56:17,16216.38,146000,0.0,0.33
19:56:31,16230.08,146200,0.0,0.33
19:56:51,16250.3,146400,0.0,0.33
19:57:05,16264.56,146600,0.0,0.33
19:57:25,16283.81,146800,0.0,0.33
19:57:53,16312.53,146900,0.0,0.33
19:58:35,16353.87,147000,0.0,0.33
20:00:32,16470.91,147500,0.0,0.33
20:03:13,16632.48,149000,0.0,0.33
20:03:39,16657.77,149700,0.0,0.33
20:04:05,16683.83,150100,0.0,0.33
20:04:31,16710.02,150300,0.0,0.33
20:05:16,16755.01,150700,0.0,0.33
20:06:14,16813.76,151300,0.0,0.33
20:06:43,16842.16,151500,0.0,0.33
20:06:55,16854.09,151600,0.0,0.33
20:08:02,16921.48,152100,0.0,0.33
20:08:32,16950.98,152500,0.0,0.33
20:09:09,16988.39,152900,0.0,0.33
20:09:24,17003.44,153100,0.0,0.33
20:09:46,17025.76,153300,0.0,0.33
20:09:55,17034.64,153400,0.0,0.33
20:10:48,17086.95,153700,0.0,0.33
20:11:18,17117.14,153900,0.0,0.33
20:12:00,17159.35,154200,0.0,0.33
20:12:23,17182.43,154400,0.0,0.33
20:13:47,17265.98,155100,0.0,0.33
20:14:07,17286.55,155200,0.0,0.33
20:14:32,17310.89,155400,0.0,0.33
20:15:06,17345.07,156000,0.0,0.33
20:15:07,17346.13,156100,0.0,0.33
20:15:52,17390.92,156300,0.0,0.33
20:16:10,17408.99,156500,0.0,0.33
20:16:11,17410.04,156600,0.0,0.33
20:16:46,17445.13,156800,0.0,0.33
20:17:13,17471.92,157400,0.0,0.33
20:17:14,17472.98,157500,0.0,0.32
20:17:29,17488.15,157600,0.0,0.32
20:17:59,17518.05,157900,0.0,0.32
20:18:00,17519.1,158000,0.0,0.32
20:18:17,17535.99,158200,0.0,0.32
20:18:36,17555.58,158500,0.0,0.32
20:18:37,17556.64,158600,0.0,0.32
20:19:01,17580.14,158800,0.0,0.32
20:19:49,17628.09,159200,0.0,0.32
20:20:29,17668.55,159400,0.0,0.32
20:21:12,17711.75,159900,0.0,0.33
20:21:47,17745.97,160000,0.0,0.33
20:22:05,17764.6,160100,0.0,0.33
20:22:17,17776.05,160300,0.0,0.33
20:22:48,17807.49,160600,0.0,0.32
20:23:21,17840.17,160700,0.0,0.32
20:23:32,17851.43,160800,0.0,0.32
20:23:48,17867.25,160900,0.0,0.32
20:24:39,17918.62,161600,0.0,0.32
20:25:23,17962.09,162000,0.0,0.32
20:25:38,17976.78,162200,0.0,0.32
20:25:51,17989.93,162300,0.0,0.32
